Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
37202,95,5,0,0,0,0,17,16,18,18,17,18,16,17,16,16,17,16,16,17,16,15,16,16,16,16,16,15,16,16,16,15,0,15,15,16,15,15,15,15,15,16,16,16,16,15,15,16,16,16,17,17,17,16,17,16,17,15,16,0,0,0,0,0
37203,95,5,0,0,0,0,19,22,22,22,19,20,21,19,21,20,21,22,21,20,19,20,20,18,19,17,19,19,18,18,18,18,0,18,17,19,17,17,19,19,18,19,19,20,20,19,20,19,21,19,21,21,21,19,18,19,19,18,19,0,0,0,0,0
37204,95,5,0,0,0,0,19,16,18,17,17,17,17,16,17,16,16,18,15,17,16,15,15,15,15,15,14,14,15,15,16,17,0,15,13,16,15,16,16,16,16,16,14,16,16,17,16,16,17,17,16,17,17,18,16,15,17,16,17,0,0,0,0,0
37205,95,5,0,0,0,0,18,19,19,17,19,20,17,18,19,16,19,18,18,18,16,17,17,16,17,16,17,15,17,17,16,16,0,17,15,16,17,17,16,16,16,18,18,17,17,18,16,16,18,18,20,19,18,17,16,17,19,15,16,0,0,0,0,0
37206,95,5,0,0,0,0,16,17,18,17,16,17,17,16,16,16,16,16,17,16,16,15,16,14,14,16,16,16,15,16,15,16,0,16,15,17,14,16,16,16,15,16,15,17,15,17,17,16,18,16,18,18,17,17,16,17,18,16,16,0,0,0,0,0
37207,95,5,0,0,0,0,18,18,18,17,17,18,16,17,17,17,18,18,15,16,17,18,16,17,15,15,16,16,13,15,17,17,0,15,17,16,14,16,15,16,15,17,16,17,15,18,17,18,17,17,18,18,17,16,18,18,18,16,17,0,0,0,0,0
37208,95,5,0,0,0,0,15,17,17,17,15,18,16,17,18,15,17,16,16,17,17,16,16,16,16,16,16,16,14,14,16,15,0,14,16,17,14,16,16,16,16,17,16,17,15,16,17,16,18,16,18,17,15,18,15,17,17,17,17,0,0,0,0,0
37209,95,5,0,0,0,0,21,22,21,22,21,22,21,18,20,20,21,20,19,20,20,20,20,18,19,17,18,20,17,19,17,18,0,18,19,20,17,19,20,18,18,18,17,20,18,21,21,18,19,19,19,19,19,19,19,18,19,18,18,0,0,0,0,0
37210,95,5,0,0,0,0,14,15,15,15,14,17,15,16,16,14,15,15,14,13,14,14,14,13,14,12,13,13,13,13,14,14,0,14,13,15,14,14,14,14,14,14,14,16,13,15,15,14,16,14,16,15,15,15,14,14,15,15,13,0,0,0,0,0
37211,95,5,0,0,0,0,17,18,16,18,17,16,18,16,16,16,16,17,16,16,17,18,16,15,15,15,15,16,13,15,17,14,0,16,16,16,14,15,14,15,15,15,16,16,15,16,15,15,16,18,17,16,17,16,17,15,17,14,16,0,0,0,0,0
37212,95,5,0,0,0,0,14,14,15,15,14,15,14,14,15,15,15,15,16,14,15,15,14,12,14,14,14,13,12,14,14,15,0,13,13,15,14,13,14,15,14,14,15,15,14,14,14,14,15,13,15,15,14,14,15,13,14,13,13,0,0,0,0,0
37213,95,5,0,0,0,0,20,25,22,25,20,25,22,21,23,21,22,23,21,21,23,19,21,19,21,19,18,20,20,21,19,21,0,21,21,22,17,21,21,21,21,21,21,20,20,21,22,22,25,22,22,24,23,21,22,22,22,21,20,0,0,0,0,0
37214,95,5,0,0,0,0,16,16,17,17,18,17,17,18,17,15,17,17,18,17,16,16,15,15,15,15,14,14,14,14,15,14,0,15,15,15,16,15,16,15,16,15,14,16,13,16,16,17,16,15,17,17,18,15,16,15,17,16,16,0,0,0,0,0
37215,95,5,0,0,0,0,17,17,18,18,17,18,17,15,16,16,18,17,15,16,17,15,15,14,16,15,16,15,15,15,16,15,0,15,14,17,14,16,17,16,16,15,15,15,15,17,16,16,17,17,17,17,17,16,17,16,17,17,16,0,0,0,0,0
37216,95,5,0,0,0,0,16,16,14,16,15,17,16,16,16,14,15,16,16,16,14,15,16,15,15,14,13,14,13,14,14,16,0,15,14,15,14,14,13,15,14,14,14,15,15,15,16,14,17,14,14,16,16,13,14,14,15,15,15,0,0,0,0,0
37217,95,5,0,0,0,0,19,18,18,19,17,17,18,18,18,16,17,18,16,17,16,17,17,13,15,16,15,16,15,15,14,16,0,15,15,17,16,16,15,17,15,17,16,16,15,17,16,17,17,17,18,16,15,16,16,17,17,17,17,0,0,0,0,0
37218,95,5,0,0,0,0,16,18,18,19,19,18,18,19,18,17,17,17,18,16,16,16,16,17,16,16,17,16,16,17,15,16,0,16,17,17,17,16,16,16,17,17,18,16,18,18,17,17,18,17,18,18,17,18,17,17,17,17,18,0,0,0,0,0
37219,95,5,0,0,0,0,19,19,18,19,18,21,18,18,18,18,20,19,18,19,17,17,17,16,15,17,16,16,17,17,16,17,0,18,16,18,17,16,17,16,17,17,17,18,17,16,17,17,18,17,17,17,17,16,17,17,16,17,15,0,0,0,0,0
37220,95,5,0,0,0,0,18,18,17,18,19,18,18,17,19,17,19,18,18,17,18,17,18,16,17,17,15,16,16,15,15,17,0,17,16,16,16,17,16,17,16,16,15,17,16,16,16,17,17,16,17,16,17,16,16,17,17,18,17,0,0,0,0,0
37221,95,5,0,0,0,0,17,17,18,18,18,18,17,17,17,16,19,18,17,17,16,16,16,15,17,16,15,15,16,16,16,16,0,16,16,17,17,15,15,16,15,15,16,16,15,16,16,15,17,18,17,16,17,18,17,18,18,17,14,0,0,0,0,0
37222,95,5,0,0,0,0,16,17,17,18,16,17,17,15,17,15,17,16,16,16,16,16,15,16,16,16,14,14,15,16,15,15,0,16,15,14,16,16,16,14,16,15,16,18,16,15,16,16,17,17,17,17,15,16,17,16,17,17,16,0,0,0,0,0
37223,95,5,0,0,0,0,17,18,17,17,18,17,17,17,16,17,17,16,18,17,17,16,17,16,15,16,16,16,15,15,16,17,0,17,16,17,15,17,17,17,17,17,17,17,17,18,18,17,18,17,17,19,17,17,17,18,18,17,15,0,0,0,0,0
37224,95,5,0,0,0,0,18,16,17,18,17,18,18,17,18,17,20,16,15,16,17,17,17,15,17,15,15,16,16,16,14,16,0,15,15,15,15,14,15,16,16,17,15,17,15,15,18,18,17,17,18,17,17,18,16,16,17,17,16,0,0,0,0,0
37225,95,5,0,0,0,0,17,16,17,18,17,18,17,16,17,16,18,16,17,17,17,16,15,15,15,15,15,16,14,15,16,15,0,15,15,15,16,16,17,16,16,16,16,17,16,16,17,16,17,17,16,17,16,17,17,15,16,15,16,0,0,0,0,0
37226,95,5,0,0,0,0,19,18,18,19,17,18,17,17,18,18,18,18,17,16,16,17,18,17,18,15,15,16,16,16,16,17,0,17,15,18,17,15,17,16,17,17,18,18,17,17,17,18,19,18,17,19,17,19,18,16,18,18,18,0,0,0,0,0
37227,95,5,0,0,0,0,19,18,18,18,17,19,19,19,19,17,19,20,17,17,16,17,17,15,16,15,14,15,16,16,16,17,0,16,17,16,16,16,16,17,16,18,17,17,17,18,18,18,18,18,18,18,17,17,18,18,17,17,17,0,0,0,0,0
37228,95,5,0,0,0,0,20,18,19,18,18,19,18,18,17,17,18,18,18,17,16,18,18,16,16,17,17,16,17,15,16,16,0,18,15,18,17,16,17,16,16,17,18,18,17,17,17,18,18,17,18,18,19,16,16,17,18,17,16,0,0,0,0,0
37229,95,5,0,0,0,0,17,17,18,18,18,17,17,17,19,16,17,19,16,17,17,16,16,15,16,16,15,15,14,16,15,16,0,16,16,17,16,16,17,16,15,15,16,16,15,16,16,16,16,17,17,17,15,16,16,15,18,16,16,0,0,0,0,0
37230,95,5,0,0,0,0,18,17,16,17,16,17,18,16,16,14,18,17,16,15,14,16,16,14,15,16,16,15,15,16,16,14,0,15,15,16,15,15,14,16,16,14,14,15,15,15,16,15,17,16,17,16,15,17,15,14,17,15,17,0,0,0,0,0
37231,95,5,0,0,0,0,18,17,19,20,18,19,18,18,17,18,18,18,18,16,18,16,17,16,17,15,16,16,15,16,16,16,0,16,16,17,18,17,18,18,17,17,18,18,17,17,17,17,18,19,19,18,17,17,18,18,18,17,18,0,0,0,0,0
37232,95,5,0,0,0,0,16,17,17,16,15,16,16,16,16,16,17,17,16,15,14,16,15,15,14,14,15,14,14,14,15,15,0,14,14,15,16,14,14,15,15,15,15,17,14,15,15,16,16,17,16,16,15,15,15,14,17,15,13,0,0,0,0,0
37233,95,5,0,0,0,0,21,21,21,20,21,18,21,20,21,21,20,21,19,19,19,21,18,20,18,18,19,18,18,18,18,18,0,18,18,18,18,17,19,19,18,19,19,21,19,21,20,20,19,22,21,21,19,19,19,20,21,19,18,0,0,0,0,0
37234,95,5,0,0,0,0,17,19,19,18,19,17,17,18,17,16,17,19,18,17,17,16,17,17,16,16,16,17,16,17,16,16,0,16,17,16,15,16,17,15,17,18,17,18,16,17,18,17,17,17,19,18,19,17,19,17,16,17,15,0,0,0,0,0
37235,95,5,0,0,0,0,17,19,19,17,17,17,17,17,17,17,17,18,17,16,15,15,16,15,16,16,15,15,13,15,17,16,0,15,16,18,15,15,16,16,16,16,15,16,15,15,16,15,18,17,17,17,17,17,16,16,17,17,18,0,0,0,0,0
37236,95,5,0,0,0,0,17,18,16,17,17,16,17,18,17,16,16,15,16,15,14,16,17,16,15,15,14,15,15,16,14,15,0,16,15,17,15,15,16,14,14,16,16,17,16,16,15,17,17,17,17,17,18,17,17,15,17,16,17,0,0,0,0,0
37237,95,5,0,0,0,0,21,20,19,20,19,19,19,19,19,18,20,20,19,18,18,20,19,16,19,19,17,18,16,17,16,19,0,16,18,18,17,19,18,17,18,18,18,18,17,18,17,17,19,18,21,20,17,18,19,18,17,17,18,0,0,0,0,0
37238,95,5,0,0,0,0,18,18,17,17,17,17,16,17,19,16,18,17,17,15,15,15,16,15,16,17,15,16,16,14,17,16,0,16,16,17,16,17,17,16,15,17,16,18,16,17,17,17,18,17,18,17,17,17,18,16,17,17,17,0,0,0,0,0
37239,95,5,0,0,0,0,15,17,16,16,18,15,18,16,16,16,16,16,17,16,17,15,17,14,15,15,15,15,14,14,14,16,0,14,15,16,14,16,16,16,15,15,14,15,17,15,17,18,16,16,17,17,17,17,16,16,18,16,16,0,0,0,0,0
37240,95,5,0,0,0,0,10,10,10,10,8,9,10,10,9,9,10,8,9,8,8,9,9,8,8,9,9,8,8,9,9,8,0,9,9,8,9,10,10,9,8,8,7,9,9,9,9,9,9,9,9,9,9,10,10,9,9,9,9,0,0,0,0,0
37241,95,5,0,0,0,0,17,17,18,18,17,18,17,17,18,15,18,16,17,16,17,16,16,15,15,14,14,15,14,15,16,16,0,15,16,16,16,14,16,16,17,16,16,18,15,16,16,16,18,17,16,16,17,17,15,16,17,16,17,0,0,0,0,0
37242,95,5,0,0,0,0,18,22,20,20,20,21,17,19,18,18,18,18,17,18,18,17,18,16,16,16,16,17,16,16,16,16,0,17,15,17,16,15,16,16,16,17,17,18,16,17,17,17,19,17,19,19,17,18,16,17,17,18,17,0,0,0,0,0
37243,95,5,0,0,0,0,17,18,16,17,17,18,18,17,18,18,18,17,16,16,17,18,17,18,15,16,16,14,16,16,17,17,0,16,17,16,16,16,16,17,17,18,17,18,17,17,16,17,19,17,18,17,18,18,17,17,15,18,16,0,0,0,0,0
37244,95,5,0,0,0,0,19,18,18,19,18,20,17,19,20,16,18,18,17,18,17,17,18,17,17,17,17,16,16,16,16,18,0,18,17,18,16,17,17,16,17,17,18,17,16,18,17,18,18,16,18,17,18,17,18,18,17,16,18,0,0,0,0,0
37245,95,5,0,0,0,0,18,19,16,20,17,21,15,16,16,12,17,17,17,17,14,16,15,12,16,12,14,15,15,15,12,16,0,14,14,13,17,15,18,14,9,11,15,16,15,16,19,13,18,16,17,17,16,14,15,13,17,17,17,0,0,0,0,0
37246,95,5,0,0,0,0,19,21,20,19,20,19,19,21,18,19,19,18,19,18,17,19,19,18,18,19,18,19,16,17,19,19,0,16,18,18,17,18,18,19,17,17,17,19,17,17,18,19,20,19,19,18,18,17,19,19,18,18,20,0,0,0,0,0
37247,95,5,0,0,0,0,18,17,18,18,18,19,17,16,16,16,16,16,17,17,15,16,17,15,15,16,15,16,14,14,16,17,0,15,15,16,14,15,16,17,15,15,16,17,16,17,17,17,16,16,17,17,16,17,17,15,17,15,15,0,0,0,0,0
37248,95,5,0,0,0,0,17,15,15,18,16,16,17,17,16,17,17,16,18,16,16,15,16,15,16,16,15,16,14,15,15,15,0,16,15,15,15,15,15,16,15,15,15,15,15,17,17,16,17,17,16,17,16,17,17,17,17,15,15,0,0,0,0,0
37249,95,5,0,0,0,0,19,19,19,19,18,18,18,18,18,16,17,17,17,18,17,18,18,16,17,15,15,16,15,15,17,18,0,17,17,17,16,16,17,17,15,16,16,17,16,16,17,18,19,18,20,18,19,18,18,17,17,16,18,0,0,0,0,0
37250,95,5,0,0,0,0,23,21,20,22,22,21,22,20,19,19,22,21,20,20,17,19,19,17,19,19,17,17,18,17,17,20,0,19,18,19,18,17,19,18,20,19,20,20,18,18,18,20,19,19,20,20,20,21,19,18,20,19,17,0,0,0,0,0
37251,95,5,0,0,0,0,20,19,21,20,20,20,20,19,21,18,21,21,18,18,19,19,20,17,16,20,18,18,16,17,19,18,0,18,17,18,18,16,18,18,18,19,19,18,17,17,19,18,19,18,19,19,16,18,18,19,19,18,19,0,0,0,0,0
37252,95,5,0,0,0,0,18,17,16,19,18,17,18,18,18,16,17,17,16,16,15,16,17,16,16,15,15,15,15,15,15,15,0,16,15,17,14,16,16,17,16,16,15,16,16,16,17,16,18,16,18,16,17,17,15,15,16,15,16,0,0,0,0,0
37253,95,5,0,0,0,0,18,19,17,17,16,18,19,18,18,17,19,19,17,17,17,17,18,16,16,15,16,17,16,15,14,18,0,17,18,17,16,16,17,16,17,18,17,17,17,17,18,17,17,18,19,18,17,18,17,17,17,17,16,0,0,0,0,0
37254,95,5,0,0,0,0,15,18,17,18,18,18,17,17,17,16,16,16,17,16,16,15,17,16,17,15,16,15,15,15,16,16,0,17,16,17,15,15,15,15,17,16,15,16,16,17,16,16,16,16,18,16,17,17,16,14,17,16,15,0,0,0,0,0
37255,95,5,0,0,0,0,18,18,17,18,17,18,17,17,18,16,17,16,17,16,16,17,16,16,15,16,15,14,15,16,14,16,0,16,15,16,15,15,17,16,17,17,14,17,16,15,18,17,16,17,18,19,17,17,17,15,18,16,17,0,0,0,0,0
37256,95,5,0,0,0,0,19,19,20,20,19,18,19,19,18,19,19,19,18,19,18,18,18,17,18,19,17,17,14,18,18,17,0,17,16,17,18,17,18,18,18,19,19,18,17,19,19,19,19,20,20,18,19,19,19,19,20,18,18,0,0,0,0,0
37257,95,5,0,0,0,0,16,17,19,17,17,17,18,17,18,16,17,16,17,17,16,16,17,15,15,14,16,16,15,16,17,16,0,16,16,16,15,15,15,16,15,16,15,16,16,17,16,16,16,17,18,16,15,16,16,15,14,16,16,0,0,0,0,0
37258,95,5,0,0,0,0,17,17,17,16,17,18,18,18,17,16,18,17,16,15,16,17,18,15,16,16,15,16,15,15,16,17,0,16,14,17,16,17,15,16,16,17,16,18,17,17,18,17,18,16,17,18,17,18,15,18,17,16,17,0,0,0,0,0
37259,95,5,0,0,0,0,24,24,22,20,21,22,21,21,22,21,21,23,20,21,20,20,23,18,19,20,19,19,17,18,18,20,0,18,18,20,19,19,19,21,18,20,19,21,20,19,20,19,23,19,22,21,22,20,21,19,19,18,20,0,0,0,0,0
37260,95,5,0,0,0,0,22,21,20,22,20,21,20,19,20,20,20,20,20,19,19,18,18,18,18,18,18,18,17,18,19,19,0,19,19,19,19,19,17,17,20,19,21,19,19,18,21,19,20,20,21,18,19,20,18,18,19,18,18,0,0,0,0,0
37261,95,5,0,0,0,0,18,18,18,18,17,19,18,18,17,17,19,18,18,17,18,16,18,16,18,18,17,17,16,17,17,16,0,16,17,17,16,17,17,17,18,17,17,17,18,18,19,18,19,18,18,18,17,17,16,17,18,18,18,0,0,0,0,0
37262,95,5,0,0,0,0,17,17,20,18,19,18,16,17,17,18,16,17,18,17,16,16,16,15,17,16,15,15,14,15,17,15,0,15,16,16,15,15,16,16,16,15,16,17,16,15,17,17,18,17,17,17,16,16,16,17,16,17,16,0,0,0,0,0
37263,95,5,0,0,0,0,19,19,19,19,18,20,19,19,18,18,18,18,18,17,17,17,17,17,16,17,17,17,15,18,17,17,0,17,16,17,18,16,17,18,18,17,16,17,17,17,17,17,19,18,19,20,18,18,17,17,17,18,17,0,0,0,0,0
37264,95,5,0,0,0,0,16,17,16,18,17,18,17,17,16,15,17,18,18,15,17,17,17,14,15,16,15,15,14,16,15,16,0,16,15,16,14,15,16,15,14,16,16,16,15,17,17,16,17,17,18,17,17,17,17,16,18,17,17,0,0,0,0,0
37265,95,5,0,0,0,0,14,15,14,15,12,15,16,15,15,14,14,14,15,14,14,13,15,12,14,14,13,13,13,13,13,14,0,14,13,14,14,14,14,13,13,15,14,15,13,13,14,14,16,14,14,14,14,15,14,14,14,15,15,0,0,0,0,0
37266,95,5,0,0,0,0,17,17,15,15,17,18,16,15,16,17,16,17,15,17,16,16,15,14,14,15,15,13,14,14,14,15,0,16,14,14,14,14,15,15,15,16,17,15,14,15,15,16,16,16,16,15,16,16,16,15,15,14,15,0,0,0,0,0
37267,95,5,0,0,0,0,19,19,19,18,19,19,18,18,18,17,17,19,16,18,18,17,17,17,16,16,16,16,16,17,16,17,0,17,17,18,16,17,17,17,16,18,18,18,18,18,18,17,19,17,18,19,17,18,18,17,17,17,18,0,0,0,0,0
37268,95,5,0,0,0,0,22,22,20,23,22,23,21,21,21,21,21,20,20,20,20,19,20,17,20,19,18,19,18,16,20,18,0,20,19,20,19,19,19,19,18,21,20,18,18,23,21,21,20,19,19,21,19,21,21,20,21,19,18,0,0,0,0,0
37269,95,5,0,0,0,0,20,17,23,23,19,17,24,17,17,16,18,17,20,21,19,19,15,16,18,20,17,17,15,17,14,15,0,16,14,15,19,16,14,18,15,19,18,17,17,17,21,20,17,19,20,18,20,16,14,19,21,18,18,0,0,0,0,0
37270,95,5,0,0,0,0,17,18,18,18,18,17,16,16,17,17,17,18,18,16,16,16,16,15,15,15,15,15,14,16,15,15,0,16,16,16,16,17,16,17,16,17,17,16,16,17,17,15,17,17,18,18,17,17,16,16,18,18,17,0,0,0,0,0
37271,95,5,0,0,0,0,17,18,17,19,15,20,19,17,16,16,16,16,18,17,16,16,18,14,16,16,15,15,14,14,16,16,0,16,15,17,16,16,17,17,16,17,17,17,16,17,17,17,20,16,17,16,19,17,17,16,17,16,18,0,0,0,0,0
37272,95,5,0,0,0,0,16,17,15,16,14,16,16,16,16,14,16,16,15,16,15,16,15,14,15,14,13,14,15,14,13,14,0,15,13,16,14,13,14,15,14,14,15,16,14,14,15,15,16,15,17,16,15,17,14,14,16,16,16,0,0,0,0,0
37273,95,5,0,0,0,0,18,20,18,19,18,18,18,17,17,16,18,18,17,17,18,18,16,16,16,17,17,15,15,16,15,17,0,17,17,18,16,16,17,16,15,17,16,17,17,18,18,16,18,17,19,18,17,18,18,18,19,18,17,0,0,0,0,0
37274,95,5,0,0,0,0,19,20,20,21,21,20,21,20,20,19,21,20,19,20,19,20,19,20,19,19,18,17,19,17,17,18,0,18,18,19,18,18,18,20,18,19,19,20,19,17,20,19,20,20,21,18,18,19,19,19,17,19,19,0,0,0,0,0
37275,95,5,0,0,0,0,15,14,15,16,16,14,15,15,16,15,17,15,15,14,16,13,14,12,14,14,16,13,15,14,14,13,0,12,13,15,14,13,14,14,11,10,16,12,13,14,14,15,14,15,15,15,14,14,15,14,14,15,14,0,0,0,0,0
37276,95,5,0,0,0,0,19,17,19,17,17,18,18,17,18,15,19,18,16,18,15,18,15,15,14,17,15,15,15,15,16,17,0,17,16,17,15,16,17,16,17,17,18,18,16,17,16,18,17,18,17,17,18,16,16,16,17,17,18,0,0,0,0,0
37277,95,5,0,0,0,0,18,18,18,18,16,18,17,17,17,17,18,17,18,17,18,17,17,15,17,17,16,16,15,16,16,17,0,17,16,17,17,17,17,17,17,15,17,17,16,17,18,17,16,18,18,17,17,17,17,16,17,16,18,0,0,0,0,0
37278,95,5,0,0,0,0,16,16,17,17,17,18,17,16,17,17,18,18,18,16,17,16,16,14,15,16,17,15,15,15,17,16,0,16,15,18,15,15,16,15,15,16,17,18,16,16,17,16,18,17,18,15,16,17,17,16,17,16,17,0,0,0,0,0
37279,95,5,0,0,0,0,18,18,16,18,17,17,17,16,16,17,16,16,17,18,16,17,16,16,15,15,15,15,14,15,16,15,0,15,16,15,16,15,16,16,15,17,15,17,15,16,15,15,16,17,16,16,16,16,17,16,16,15,15,0,0,0,0,0
37280,95,5,0,0,0,0,17,18,15,16,17,17,17,17,15,17,17,17,16,17,15,17,17,15,15,15,15,15,15,14,15,14,0,14,15,17,13,16,14,15,14,16,16,17,16,16,16,16,17,17,17,18,16,16,17,16,17,16,16,0,0,0,0,0
37281,95,5,0,0,0,0,9,7,8,8,6,7,7,8,7,7,8,7,7,7,6,7,7,6,6,6,7,5,6,7,6,6,0,6,7,7,6,6,7,6,6,8,6,8,7,8,8,6,8,7,7,8,7,8,6,7,6,7,6,0,0,0,0,0
37282,95,5,0,0,0,0,20,19,16,17,17,18,17,17,18,15,18,17,16,16,17,16,16,15,17,15,16,13,15,16,16,17,0,16,14,16,14,15,16,15,14,16,13,16,14,15,17,16,18,17,15,16,17,17,16,15,15,15,17,0,0,0,0,0
37283,95,5,0,0,0,0,20,20,19,21,20,19,20,19,18,18,18,18,18,17,17,18,20,17,18,16,17,16,17,17,17,17,0,18,18,19,18,19,19,18,19,19,17,19,19,18,19,19,20,19,19,20,20,19,19,18,19,20,16,0,0,0,0,0
37284,95,5,0,0,0,0,17,18,18,18,19,19,18,19,18,17,17,18,17,15,17,17,17,17,15,15,16,14,13,15,17,16,0,15,17,17,16,16,17,17,15,16,18,17,16,17,17,17,18,16,18,17,16,15,15,17,17,17,16,0,0,0,0,0
37285,95,5,0,0,0,0,17,19,16,19,16,18,17,17,17,15,18,18,17,16,16,15,17,13,16,15,17,15,13,15,16,15,0,16,16,16,15,16,17,17,16,16,16,17,16,16,19,14,18,17,17,17,15,18,16,16,15,15,17,0,0,0,0,0
37286,95,5,0,0,0,0,17,18,19,18,17,18,18,17,16,17,18,18,18,17,16,16,18,15,17,16,15,16,15,16,16,17,0,15,16,18,17,16,17,18,18,16,15,17,16,17,17,18,17,16,17,17,18,18,18,16,18,17,17,0,0,0,0,0
37287,95,5,0,0,0,0,17,19,17,18,18,19,19,19,18,16,17,18,18,18,16,18,18,15,16,15,17,16,16,15,18,17,0,16,16,19,16,15,18,17,16,17,18,18,16,16,18,17,18,15,17,17,17,19,18,17,16,17,17,0,0,0,0,0
37288,95,5,0,0,0,0,19,17,19,20,15,19,17,18,19,16,17,17,17,16,16,16,16,14,16,15,17,16,15,15,15,16,0,15,16,17,16,16,17,17,18,17,17,18,15,16,18,17,18,18,18,18,17,18,17,17,17,17,17,0,0,0,0,0
37289,95,5,0,0,0,0,17,17,17,19,16,18,19,17,16,17,17,18,17,17,17,18,17,16,15,17,16,15,15,17,15,17,0,17,17,17,15,15,16,16,15,18,17,18,16,15,17,16,19,16,17,18,17,18,18,18,18,16,17,0,0,0,0,0
37290,95,5,0,0,0,0,17,18,17,17,20,20,17,15,17,16,18,17,16,16,16,17,17,15,16,17,15,17,16,15,16,16,0,17,16,17,17,15,17,17,16,15,17,18,16,16,16,15,17,17,19,17,17,16,16,17,16,17,16,0,0,0,0,0
37291,95,5,0,0,0,0,18,18,17,18,17,15,17,17,16,16,16,19,18,15,14,17,15,14,15,14,15,15,14,14,15,16,0,15,14,16,15,15,15,17,15,16,14,16,16,16,17,15,17,16,17,18,16,18,15,16,16,16,16,0,0,0,0,0
37292,95,5,0,0,0,0,17,18,17,20,17,19,19,17,16,17,18,18,18,16,17,16,17,14,15,16,16,14,16,16,16,16,0,15,16,17,16,16,17,16,17,18,17,18,17,16,17,17,18,17,18,20,18,18,17,17,18,18,15,0,0,0,0,0
37293,95,5,0,0,0,0,19,21,21,21,20,20,22,20,19,19,21,20,20,17,18,18,21,18,18,17,19,20,17,18,18,17,0,17,17,19,18,18,18,19,18,18,19,21,18,18,19,18,20,18,20,20,19,18,19,21,20,20,19,0,0,0,0,0
37294,95,5,0,0,0,0,19,18,18,19,18,20,18,19,18,18,18,17,17,18,18,18,16,16,17,17,17,16,15,16,17,17,0,17,18,16,18,17,16,17,17,16,17,17,17,17,17,18,18,19,18,19,19,18,17,18,20,17,17,0,0,0,0,0
37295,95,5,0,0,0,0,18,19,20,15,15,18,17,16,18,16,17,18,17,15,16,16,17,15,14,16,14,15,15,16,15,15,0,16,15,17,15,16,16,16,16,15,16,18,16,15,16,18,17,17,18,16,18,18,16,14,17,16,17,0,0,0,0,0
37296,95,5,0,0,0,0,19,18,18,19,17,19,17,16,17,17,17,17,17,16,16,17,16,14,17,15,14,16,15,16,15,16,0,17,16,17,16,16,15,17,16,17,16,17,17,16,17,17,17,19,19,19,17,18,16,16,17,17,16,0,0,0,0,0
37297,95,5,0,0,0,0,18,19,16,18,19,17,17,17,17,18,17,18,16,17,17,17,18,16,16,16,15,15,15,15,16,16,0,16,16,17,14,17,16,16,17,17,15,17,16,17,18,16,18,17,17,17,17,17,16,17,17,16,17,0,0,0,0,0
37298,95,5,0,0,0,0,17,17,13,18,18,21,17,18,17,16,17,17,17,16,16,18,16,15,13,13,15,15,14,16,16,16,0,15,17,16,14,16,15,16,16,14,15,15,16,15,17,17,16,16,17,17,18,17,18,17,18,16,17,0,0,0,0,0
37299,95,5,0,0,0,0,16,15,15,16,15,15,17,16,15,15,15,13,15,14,15,14,14,11,14,12,14,13,13,15,13,14,0,15,15,15,12,14,15,14,14,14,15,13,15,14,16,15,14,15,16,14,16,14,15,15,16,15,14,0,0,0,0,0
37300,95,5,0,0,0,0,13,16,14,15,12,17,13,15,16,13,15,14,17,14,13,15,13,13,14,13,14,13,12,15,13,12,0,11,13,13,14,15,13,14,13,13,13,13,16,14,16,14,16,14,15,14,16,15,13,14,13,13,15,0,0,0,0,0
37301,95,5,0,0,0,0,16,16,17,17,18,18,18,18,17,15,17,18,17,15,17,16,16,15,18,15,16,15,14,15,15,16,0,14,14,18,15,15,17,16,18,16,18,17,16,16,16,15,16,18,17,15,17,16,17,17,16,17,15,0,0,0,0,0
37302,95,5,0,0,0,0,16,17,20,18,16,18,18,16,16,17,18,16,17,17,15,16,15,16,15,15,15,13,14,16,14,14,0,15,15,16,16,15,17,17,14,17,15,16,16,16,16,16,16,18,17,18,16,18,17,15,17,17,14,0,0,0,0,0
37303,95,5,0,0,0,0,20,18,19,18,17,17,19,18,17,19,18,19,19,18,17,18,16,16,17,16,15,16,16,16,16,15,0,16,16,16,18,16,17,17,16,16,18,17,18,16,17,18,18,18,17,18,18,19,18,17,18,16,18,0,0,0,0,0
37304,95,5,0,0,0,0,18,19,16,16,16,17,17,17,18,17,17,17,17,16,16,16,17,15,16,14,15,14,15,14,16,17,0,16,15,16,16,15,17,16,16,17,17,18,17,16,17,16,17,17,18,18,18,16,17,15,17,16,16,0,0,0,0,0
