Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
6341,95,5,0,0,0,0,15,15,13,15,16,14,16,14,15,14,18,13,17,18,15,14,18,18,15,19,16,19,17,17,18,17,0,18,20,18,20,20,22,19,16,16,18,19,21,18,18,21,20,22,21,19,19,21,20,22,19,21,18,0,0,0,0,0
6342,95,5,0,0,0,0,12,10,16,14,16,16,17,13,15,16,17,17,21,17,15,16,19,19,18,19,18,19,16,21,20,19,0,18,22,20,17,18,23,19,20,21,22,22,20,22,22,23,20,22,24,21,23,21,20,19,19,17,17,0,0,0,0,0
6343,95,5,0,0,0,0,13,13,13,15,12,15,18,15,19,13,18,18,16,21,16,19,15,19,18,16,16,19,17,19,19,21,0,20,19,17,18,19,20,20,19,18,17,21,19,21,19,23,24,25,21,15,22,17,20,23,21,23,19,0,0,0,0,0
6344,95,5,0,0,0,0,15,14,13,11,14,17,14,15,18,16,12,16,14,17,15,14,15,17,18,14,19,15,15,17,18,19,0,15,20,16,20,17,18,20,19,19,20,19,17,18,15,19,18,19,22,18,19,17,19,18,21,19,15,0,0,0,0,0
6345,95,5,0,0,0,0,16,23,15,17,18,11,13,13,17,15,18,19,19,18,18,19,21,18,17,21,21,16,19,17,21,21,0,20,22,20,21,24,21,19,18,20,21,21,25,23,23,21,20,24,20,21,21,27,23,22,25,23,24,0,0,0,0,0
6346,95,5,0,0,0,0,12,9,10,14,8,12,11,11,12,15,13,16,14,11,10,14,12,11,13,12,13,14,15,15,13,10,0,13,14,14,16,14,10,16,17,16,16,18,16,14,12,16,13,17,15,14,15,13,15,13,14,14,11,0,0,0,0,0
6347,95,5,0,0,0,0,14,13,14,15,14,13,10,13,16,13,15,16,19,17,13,12,16,16,19,17,14,16,17,18,14,18,0,17,17,18,21,17,20,23,19,22,19,21,18,18,19,18,21,23,21,21,18,19,18,19,21,20,18,0,0,0,0,0
6348,95,5,0,0,0,0,13,12,16,15,17,19,13,13,13,17,16,15,19,19,17,18,18,20,21,21,18,19,20,19,20,22,0,21,21,23,22,22,21,22,23,21,22,24,22,19,24,21,22,23,22,21,20,24,21,22,22,20,22,0,0,0,0,0
6349,95,5,0,0,0,0,11,13,11,12,15,18,20,16,15,17,16,19,17,18,15,18,12,18,15,20,18,17,19,18,18,17,0,19,20,16,17,18,22,20,17,22,22,19,21,18,20,24,17,19,22,18,24,22,21,20,19,17,19,0,0,0,0,0
6350,95,5,0,0,0,0,14,14,10,11,12,12,17,13,17,17,15,14,16,15,18,19,15,18,14,16,17,16,18,18,19,17,0,18,21,21,21,23,19,23,23,22,22,23,18,19,22,24,20,21,18,20,21,21,22,22,21,18,21,0,0,0,0,0
6351,95,5,0,0,0,0,12,11,8,11,11,11,7,15,11,11,10,13,12,13,10,13,11,13,10,10,11,14,13,12,14,13,0,15,15,15,16,13,14,14,13,14,14,13,14,14,14,15,15,16,17,13,16,11,13,17,14,16,14,0,0,0,0,0
6352,95,5,0,0,0,0,14,14,16,16,16,13,15,14,19,17,16,18,16,15,17,19,17,16,17,16,17,16,14,21,18,17,0,18,19,15,19,18,18,21,16,15,21,21,18,18,20,20,22,22,23,20,22,19,19,20,20,19,16,0,0,0,0,0
6353,95,5,0,0,0,0,10,14,15,17,14,14,16,14,15,18,15,15,17,17,17,21,19,17,17,17,21,17,23,18,21,19,0,20,22,21,21,20,22,23,19,22,23,20,20,18,19,24,24,21,25,22,22,21,24,21,24,24,21,0,0,0,0,0
6354,95,5,0,0,0,0,16,15,15,12,13,14,12,14,14,14,14,16,14,13,14,15,18,17,15,17,19,18,18,16,17,20,0,19,17,20,18,20,20,20,19,21,20,18,20,20,20,20,22,18,22,24,18,21,23,21,23,19,18,0,0,0,0,0
6355,95,5,0,0,0,0,12,12,14,16,16,14,12,15,14,14,12,17,15,15,18,16,16,19,18,15,22,18,18,23,20,16,0,21,16,20,21,20,20,18,20,20,20,20,19,25,20,21,21,23,23,23,23,24,19,25,22,19,21,0,0,0,0,0
6356,95,5,0,0,0,0,15,9,13,15,15,14,10,16,14,15,15,13,15,17,17,18,17,17,18,16,19,18,15,18,18,21,0,21,19,19,21,19,21,17,16,20,19,23,19,24,21,21,24,20,21,19,22,19,23,18,20,20,20,0,0,0,0,0
6357,95,5,0,0,0,0,11,13,14,15,12,14,16,14,19,14,17,15,18,18,15,18,21,16,18,16,16,17,19,20,18,19,0,19,19,22,23,22,18,21,20,22,21,20,20,20,22,22,20,21,21,21,20,24,23,22,25,18,19,0,0,0,0,0
6358,95,5,0,0,0,0,12,14,14,12,13,12,15,13,15,14,14,16,13,15,13,15,16,17,13,18,17,15,17,22,16,19,0,21,17,16,18,19,19,17,19,20,22,22,20,19,20,20,24,21,21,23,22,20,19,22,26,22,24,0,0,0,0,0
6359,95,5,0,0,0,0,12,14,15,11,11,15,15,19,16,15,18,15,16,14,17,19,19,15,17,19,20,17,15,18,18,21,0,18,19,20,13,21,19,15,22,18,21,21,21,25,27,22,26,23,22,22,18,23,21,22,13,20,21,0,0,0,0,0
6360,95,5,0,0,0,0,8,10,10,10,12,11,13,13,12,12,15,14,13,12,14,13,17,14,14,16,16,17,15,18,17,17,0,17,16,20,17,15,17,20,18,18,16,20,17,24,18,18,19,18,19,23,17,21,19,19,19,19,18,0,0,0,0,0
6361,95,5,0,0,0,0,12,14,14,12,16,13,16,14,13,15,12,14,13,13,14,17,19,17,18,13,13,16,18,16,16,21,0,17,22,18,18,21,20,20,19,27,20,20,19,23,21,21,23,22,20,23,23,24,18,23,23,21,21,0,0,0,0,0
6362,95,5,0,0,0,0,13,12,13,19,17,14,15,15,15,16,17,13,14,19,15,16,17,21,16,17,18,19,17,19,21,16,0,18,19,21,23,16,25,19,20,18,21,20,18,23,23,22,24,24,23,25,19,20,21,21,20,19,24,0,0,0,0,0
6363,95,5,0,0,0,0,13,13,11,15,12,15,14,13,13,13,13,17,19,12,16,16,17,15,16,16,18,16,19,17,16,18,0,18,16,21,21,17,20,23,25,21,20,20,21,18,20,23,19,22,21,21,20,20,19,20,22,23,22,0,0,0,0,0
6364,95,5,0,0,0,0,15,14,15,13,13,14,14,14,16,17,17,17,17,18,15,17,19,16,19,17,17,17,15,21,20,19,0,19,24,21,18,20,20,23,25,23,23,24,24,23,21,28,21,24,24,28,20,28,25,26,24,25,24,0,0,0,0,0
6365,95,5,0,0,0,0,14,13,8,11,12,13,11,13,15,12,12,13,15,15,15,14,14,16,15,17,15,16,16,14,19,14,0,18,19,17,15,15,24,17,22,16,20,17,19,16,22,18,23,19,21,21,28,20,24,14,20,19,21,0,0,0,0,0
6366,95,5,0,0,0,0,15,14,16,17,13,13,16,14,15,17,17,16,17,17,13,18,19,16,15,17,17,18,17,19,20,21,0,21,20,24,22,20,21,24,19,22,24,20,22,25,26,21,20,22,26,23,18,21,22,20,27,26,21,0,0,0,0,0
6367,95,5,0,0,0,0,13,13,12,13,16,14,15,13,15,14,15,12,13,15,11,13,16,14,15,14,14,15,16,15,18,18,0,16,18,19,19,18,17,22,21,20,19,20,24,20,19,23,23,23,22,23,18,20,23,20,21,23,21,0,0,0,0,0
6368,95,5,0,0,0,0,10,11,13,13,12,13,13,16,14,13,12,14,13,14,15,17,16,14,19,14,17,15,15,18,15,16,0,14,18,18,16,17,17,15,17,18,19,21,21,19,20,19,22,20,21,24,19,20,20,17,19,20,21,0,0,0,0,0
6369,95,5,0,0,0,0,18,21,22,26,20,21,21,25,26,24,26,26,20,27,22,28,30,26,27,28,25,32,30,27,30,28,0,32,31,31,34,30,36,39,33,32,38,30,38,30,33,36,37,38,36,39,44,36,37,42,34,42,39,0,0,0,0,0
6370,95,5,0,0,0,0,13,12,14,14,13,20,17,15,13,16,15,17,20,18,14,20,17,18,16,19,20,21,20,18,22,22,0,23,21,20,24,17,23,22,24,21,28,18,26,23,25,23,26,26,23,29,24,22,21,24,29,26,23,0,0,0,0,0
6371,95,5,0,0,0,0,7,12,8,12,14,11,11,14,12,15,12,12,14,13,14,16,14,16,14,17,14,11,14,13,16,15,0,19,16,16,19,20,16,15,18,12,25,24,26,24,17,31,19,29,15,17,22,21,21,20,18,19,24,0,0,0,0,0
6372,95,5,0,0,0,0,10,15,15,13,12,9,16,16,15,15,14,13,16,15,15,13,14,19,15,18,17,18,18,17,16,18,0,19,17,19,23,20,20,19,21,23,22,22,25,21,21,22,22,23,23,22,22,22,23,22,22,24,20,0,0,0,0,0
6373,95,5,0,0,0,0,11,10,12,17,13,11,11,12,13,14,15,15,15,14,14,14,15,18,13,14,15,17,13,18,17,18,0,18,18,17,16,18,21,18,18,22,21,18,19,19,18,17,18,21,19,19,21,23,20,20,23,18,18,0,0,0,0,0
6374,95,5,0,0,0,0,9,10,12,10,8,14,14,10,11,10,11,9,14,15,13,15,14,14,13,9,14,11,11,14,16,13,0,13,14,14,13,15,15,14,12,17,18,15,13,18,16,15,19,18,17,17,19,18,18,16,17,14,17,0,0,0,0,0
6375,95,5,0,0,0,0,13,13,14,16,15,12,15,16,16,15,16,17,15,15,16,17,18,16,16,18,15,19,16,18,21,20,0,21,20,21,19,22,21,22,21,23,22,23,19,25,21,27,25,24,25,23,25,23,26,20,40,21,18,0,0,0,0,0
6376,95,5,0,0,0,0,15,16,17,15,17,16,16,15,16,17,19,17,17,16,17,19,19,18,18,18,20,18,19,20,21,22,0,20,19,20,22,22,21,22,21,24,23,23,24,27,24,24,24,21,23,22,25,27,29,28,25,28,24,0,0,0,0,0
6377,95,5,0,0,0,0,13,11,10,12,17,18,17,14,16,14,17,16,19,16,15,14,17,9,17,17,20,19,18,19,19,19,0,17,23,21,21,18,23,22,20,21,25,20,21,23,19,22,25,26,24,23,24,21,26,25,25,21,21,0,0,0,0,0
6378,95,5,0,0,0,0,15,14,16,16,17,17,18,14,16,16,16,17,17,19,15,19,17,17,17,19,18,19,17,19,21,19,0,23,22,22,24,23,23,23,22,23,22,23,23,24,24,23,25,25,25,26,25,25,25,25,27,23,23,0,0,0,0,0
6379,95,5,0,0,0,0,12,15,14,17,16,16,14,14,16,15,17,18,16,14,16,18,16,17,16,16,15,17,16,20,17,20,0,21,20,21,21,21,23,19,21,21,22,23,21,21,21,27,21,31,18,28,22,21,21,25,26,24,28,0,0,0,0,0
6380,95,5,0,0,0,0,12,9,10,12,14,13,11,10,10,12,10,9,10,11,12,16,11,14,12,12,16,14,11,15,13,15,0,17,15,13,14,13,19,16,17,19,19,20,16,17,18,19,17,15,21,18,14,20,13,10,18,20,26,0,0,0,0,0
6381,95,5,0,0,0,0,9,9,14,13,13,11,13,12,12,11,12,15,16,14,12,14,14,15,17,16,14,15,12,14,15,15,0,18,15,16,16,13,19,20,13,21,15,17,16,17,21,17,15,19,31,17,20,21,26,17,17,15,20,0,0,0,0,0
6382,95,5,0,0,0,0,13,10,15,14,13,11,18,16,12,13,13,17,15,14,12,13,15,16,12,16,14,16,14,16,16,14,0,15,18,16,14,13,18,16,23,16,18,22,20,22,16,20,22,23,14,27,20,28,22,18,25,18,20,0,0,0,0,0
6383,95,5,0,0,0,0,16,15,16,17,16,15,16,14,15,17,15,16,17,17,17,17,16,18,19,18,17,18,17,18,20,20,0,20,21,21,21,22,21,23,23,22,24,25,23,26,25,23,21,26,22,29,22,23,27,30,22,32,23,0,0,0,0,0
6384,95,5,0,0,0,0,9,11,10,11,9,11,11,8,13,11,10,11,12,13,12,13,12,13,13,12,12,12,10,13,13,15,0,15,16,13,12,10,15,14,17,16,21,15,16,10,16,17,17,17,23,19,22,18,21,17,12,21,24,0,0,0,0,0
6385,95,5,0,0,0,0,16,10,15,18,19,17,15,16,17,16,18,18,16,20,19,20,19,17,19,20,17,18,18,21,21,22,0,20,22,25,22,24,23,23,22,21,24,33,22,20,31,22,26,23,31,29,21,21,24,29,23,21,25,0,0,0,0,0
6386,95,5,0,0,0,0,14,14,14,14,10,14,15,14,15,16,13,13,10,13,11,14,14,16,13,15,19,14,18,15,14,18,0,15,19,18,19,17,21,20,21,20,20,19,20,19,20,21,19,22,21,22,18,21,22,23,23,21,20,0,0,0,0,0
6387,95,5,0,0,0,0,12,10,12,13,11,11,14,13,12,12,12,14,13,14,10,12,16,16,12,12,12,12,15,13,14,13,0,17,13,14,16,15,18,18,23,22,21,14,18,8,17,18,22,14,18,14,17,21,16,13,21,17,21,0,0,0,0,0
6388,95,5,0,0,0,0,13,11,13,13,17,15,15,14,14,15,17,14,16,12,12,15,16,14,18,15,17,18,14,16,18,18,0,16,15,19,13,15,17,17,29,25,26,24,12,21,19,24,23,30,19,23,30,26,20,34,15,20,22,0,0,0,0,0
6389,95,5,0,0,0,0,8,11,9,12,7,13,12,10,10,11,8,13,10,15,11,12,16,11,11,15,17,12,13,15,15,16,0,14,18,18,16,14,15,13,13,19,18,21,24,9,25,18,12,26,24,18,17,19,17,15,14,14,14,0,0,0,0,0
6390,95,5,0,0,0,0,10,10,11,12,14,11,12,13,13,12,14,14,12,15,14,15,16,13,16,14,15,16,15,14,18,16,0,16,16,17,16,17,17,21,19,18,21,19,16,19,19,20,19,21,18,19,22,22,19,19,20,19,19,0,0,0,0,0
6391,95,5,0,0,0,0,15,12,11,10,13,11,13,10,14,16,17,11,11,11,16,15,16,14,14,15,14,15,15,20,17,18,0,18,13,18,16,17,16,17,19,23,20,21,19,20,19,23,22,24,19,23,20,23,21,20,23,20,17,0,0,0,0,0
6392,95,5,0,0,0,0,11,12,11,12,13,11,12,14,12,12,12,13,13,10,13,13,13,15,13,13,13,13,13,17,13,13,0,17,15,14,19,18,14,18,22,17,18,17,19,17,20,17,19,18,13,15,22,20,16,13,17,15,20,0,0,0,0,0
6393,95,5,0,0,0,0,13,13,13,14,13,13,15,15,14,15,18,15,17,15,13,17,15,15,17,14,15,20,16,19,16,16,0,19,19,22,17,22,16,18,18,17,19,17,19,16,18,21,28,24,20,30,24,24,26,21,18,28,20,0,0,0,0,0
6394,95,5,0,0,0,0,16,17,20,15,17,15,17,18,19,17,19,18,16,16,17,21,17,17,16,18,19,17,18,19,22,22,0,22,22,22,20,22,23,22,18,26,21,23,23,26,25,22,26,31,24,22,25,25,24,27,21,19,28,0,0,0,0,0
6395,95,5,0,0,0,0,8,11,9,13,11,11,12,9,10,11,13,10,11,11,13,13,13,9,11,12,13,13,12,11,12,14,0,14,15,15,14,11,15,14,17,15,11,14,15,15,13,16,13,13,18,17,19,22,18,21,31,17,17,0,0,0,0,0
6396,95,5,0,0,0,0,9,12,17,19,16,16,13,19,18,18,19,17,14,17,17,16,20,17,19,19,19,18,17,16,19,19,0,22,21,18,26,21,25,19,21,24,23,21,21,24,27,26,23,30,23,24,26,25,25,25,33,26,29,0,0,0,0,0
6397,95,5,0,0,0,0,13,9,13,15,10,12,14,12,10,9,10,13,12,13,12,12,10,14,14,11,12,11,11,14,11,14,0,14,15,15,18,16,15,13,14,19,18,19,16,17,13,18,11,21,19,19,19,11,15,14,25,22,20,0,0,0,0,0
6398,95,5,0,0,0,0,13,14,13,15,16,11,15,13,16,15,16,16,16,16,14,16,16,16,19,21,14,17,14,16,19,18,0,16,19,18,15,20,19,16,26,23,22,21,23,25,22,20,20,25,22,21,26,14,21,18,23,17,27,0,0,0,0,0
6399,95,5,0,0,0,0,12,12,10,13,10,14,14,14,14,13,13,13,15,18,16,16,14,14,17,13,15,18,18,14,17,19,0,17,17,20,20,23,16,16,19,20,23,15,22,15,24,23,19,19,21,22,23,22,25,19,24,19,22,0,0,0,0,0
6400,95,5,0,0,0,0,10,11,8,11,13,13,13,11,10,12,12,11,14,11,17,14,12,12,13,12,13,11,13,13,15,14,0,15,16,14,13,18,17,19,18,16,24,14,19,16,24,16,19,20,19,13,17,16,8,22,16,17,18,0,0,0,0,0
6401,95,5,0,0,0,0,7,11,11,15,17,18,15,15,13,15,12,13,12,12,14,16,14,16,14,13,17,15,17,16,18,16,0,21,17,20,18,21,14,19,18,21,20,17,20,19,19,19,20,19,17,19,22,22,24,20,19,21,18,0,0,0,0,0
6402,95,5,0,0,0,0,13,12,13,10,10,13,15,13,15,9,17,16,16,19,16,15,16,15,14,13,16,17,18,16,17,19,0,19,18,19,17,19,19,20,19,20,20,20,18,22,20,21,20,22,18,21,19,24,25,19,21,24,19,0,0,0,0,0
6403,95,5,0,0,0,0,10,13,11,14,12,8,11,10,13,17,15,10,12,14,13,11,13,13,13,13,14,15,14,16,15,18,0,17,17,19,17,16,20,19,17,17,20,16,14,19,20,19,22,17,20,22,20,22,20,21,23,19,21,0,0,0,0,0
6404,95,5,0,0,0,0,15,12,12,14,12,12,13,14,13,14,17,12,18,10,16,13,17,13,14,17,13,19,18,14,17,20,0,18,18,18,17,17,20,22,19,18,20,21,19,20,20,19,21,20,21,21,19,21,22,18,21,16,23,0,0,0,0,0
6405,95,5,0,0,0,0,14,10,13,12,11,14,10,14,13,14,16,14,13,12,13,15,13,14,12,18,17,17,15,19,17,17,0,17,16,18,21,18,21,21,21,17,18,19,18,21,19,19,19,21,18,18,20,19,22,20,21,20,18,0,0,0,0,0
6406,95,5,0,0,0,0,12,14,14,15,14,12,14,14,14,14,16,15,16,19,16,16,16,16,15,16,19,18,15,18,17,15,0,21,20,17,19,17,21,19,23,18,22,19,22,22,20,23,24,25,21,21,21,23,20,23,22,25,23,0,0,0,0,0
6407,95,5,0,0,0,0,13,13,14,12,15,15,15,15,13,17,15,14,13,14,17,16,15,13,15,14,18,20,12,15,16,20,0,19,16,19,17,17,17,17,19,20,20,17,19,20,22,19,21,20,20,18,21,22,21,19,22,20,20,0,0,0,0,0
6408,95,5,0,0,0,0,11,12,11,11,14,15,13,14,16,15,15,13,14,13,13,17,14,12,16,15,14,18,16,18,17,17,0,15,14,18,15,19,18,18,16,17,17,19,18,18,21,20,22,20,20,24,19,20,23,23,20,22,20,0,0,0,0,0
6409,95,5,0,0,0,0,11,14,12,10,11,12,13,16,11,13,14,13,12,13,12,17,16,12,14,14,17,16,15,14,17,15,0,17,17,18,18,17,14,17,18,20,21,18,18,18,19,19,17,21,20,21,22,19,19,18,22,21,23,0,0,0,0,0
6410,95,5,0,0,0,0,9,10,10,13,11,8,11,12,10,10,10,11,14,15,10,15,16,14,14,10,13,13,14,15,14,13,0,15,17,16,17,16,15,16,18,13,15,19,18,16,17,17,19,18,18,20,19,16,18,18,17,17,18,0,0,0,0,0
6411,95,5,0,0,0,0,14,17,15,15,11,13,17,18,14,16,15,15,16,14,13,18,18,20,21,14,17,21,21,21,17,14,0,17,20,21,17,18,16,19,19,19,19,22,22,21,24,24,21,22,21,21,21,25,24,25,25,21,24,0,0,0,0,0
6412,95,5,0,0,0,0,9,16,16,13,12,16,13,12,15,14,13,15,17,12,17,16,16,16,15,15,16,16,17,17,17,19,0,18,21,19,18,21,21,17,20,19,21,19,19,22,20,21,23,21,21,19,23,23,19,20,25,21,22,0,0,0,0,0
6413,95,5,0,0,0,0,7,12,12,14,11,10,13,12,14,13,13,12,15,13,12,15,19,12,14,13,11,13,12,17,13,15,0,16,14,14,16,16,18,18,17,16,18,19,21,16,17,18,16,19,17,20,18,21,20,18,18,20,21,0,0,0,0,0
6414,95,5,0,0,0,0,15,14,17,16,16,15,17,16,16,17,17,17,19,17,15,19,16,16,19,17,19,19,19,19,18,20,0,19,18,22,22,21,23,21,22,21,20,24,21,24,21,24,24,24,26,24,27,24,27,20,29,28,21,0,0,0,0,0
6415,95,5,0,0,0,0,1,11,9,15,15,9,12,8,14,9,13,10,12,10,11,11,13,10,10,14,11,13,12,13,13,12,0,14,13,16,15,14,16,14,14,15,17,17,15,15,15,19,15,19,18,19,15,16,14,15,18,15,20,0,0,0,0,0
6416,95,5,0,0,0,0,13,13,12,11,14,11,13,11,14,10,12,14,12,11,15,17,17,16,15,12,9,16,14,19,14,15,0,17,18,21,18,14,19,18,19,17,17,20,18,22,20,21,21,18,21,21,25,19,20,19,20,21,22,0,0,0,0,0
6417,95,5,0,0,0,0,12,12,10,13,14,10,11,14,16,13,13,16,13,15,12,11,15,13,15,15,12,14,17,15,12,17,0,18,18,15,17,16,18,20,19,17,22,18,15,19,18,21,18,22,19,20,18,20,23,22,20,17,23,0,0,0,0,0
6418,95,5,0,0,0,0,11,12,13,13,12,13,9,10,12,12,11,15,15,10,13,14,13,11,13,15,16,16,15,13,14,16,0,16,17,18,14,17,16,16,17,20,19,17,17,18,16,18,20,20,17,19,21,22,21,18,19,21,20,0,0,0,0,0
6419,95,5,0,0,0,0,13,15,13,14,16,16,11,15,12,13,12,16,14,13,12,15,15,16,15,16,14,16,17,17,19,19,0,16,18,17,19,13,18,17,18,16,19,21,16,17,23,21,19,19,19,19,19,18,17,22,21,23,22,0,0,0,0,0
6420,95,5,0,0,0,0,16,16,14,14,15,15,18,15,16,15,18,17,16,17,15,18,17,16,16,16,18,17,16,17,17,19,0,19,20,22,19,20,20,20,20,21,20,23,21,23,21,20,22,23,23,23,21,24,22,21,23,22,23,0,0,0,0,0
6421,95,5,0,0,0,0,12,13,12,11,10,12,15,13,13,15,15,16,11,18,13,16,15,12,14,14,16,16,14,14,18,17,0,18,19,18,16,18,20,17,18,18,19,19,19,17,21,20,22,19,18,20,22,20,21,19,21,19,21,0,0,0,0,0
6422,95,5,0,0,0,0,14,8,13,15,12,14,15,13,15,11,17,12,17,14,15,17,15,9,15,18,13,18,15,16,16,17,0,15,20,17,18,19,21,19,19,16,21,19,16,20,21,23,22,17,22,23,21,21,17,21,22,18,21,0,0,0,0,0
6423,95,5,0,0,0,0,11,11,11,13,13,12,15,15,14,14,16,15,16,16,12,15,19,12,10,14,15,17,16,16,16,17,0,16,17,19,16,15,18,15,20,18,19,21,20,21,18,18,19,19,22,19,18,21,20,19,21,21,21,0,0,0,0,0
6424,95,5,0,0,0,0,10,12,12,14,14,16,13,15,15,15,15,10,15,12,17,15,16,13,15,19,18,14,15,16,14,15,0,18,13,17,16,18,21,18,20,17,22,21,19,20,19,20,20,21,22,20,21,18,23,19,20,18,21,0,0,0,0,0
6425,95,5,0,0,0,0,12,13,12,14,10,16,14,11,16,12,13,17,17,16,15,19,17,15,17,18,17,16,14,17,20,15,0,18,19,17,20,20,20,19,18,18,20,16,19,21,19,19,23,21,22,22,20,23,24,23,26,22,22,0,0,0,0,0
6426,95,5,0,0,0,0,12,11,13,11,15,11,10,13,16,9,11,14,16,13,15,16,16,15,15,16,16,13,15,17,18,15,0,14,14,22,18,18,17,18,19,19,21,16,18,18,21,21,22,19,18,23,19,27,21,21,20,21,23,0,0,0,0,0
6427,95,5,0,0,0,0,15,7,19,14,17,17,12,13,13,17,8,17,16,20,10,18,21,21,15,17,22,14,15,16,21,21,0,17,14,18,13,17,18,19,18,19,18,20,18,19,18,17,17,21,17,22,24,19,22,23,20,24,16,0,0,0,0,0
6428,95,5,0,0,0,0,15,14,9,16,11,18,12,13,18,12,17,11,16,19,14,16,16,16,16,14,17,12,13,18,15,18,0,20,19,19,21,20,23,22,17,22,21,17,20,22,20,18,21,20,18,22,22,21,22,20,24,18,20,0,0,0,0,0
6429,95,5,0,0,0,0,14,11,11,14,11,12,9,16,13,12,11,12,13,12,10,10,14,11,14,13,16,16,12,13,18,17,0,18,14,16,15,18,17,18,18,17,17,20,15,13,19,16,20,17,17,22,18,21,19,21,20,16,18,0,0,0,0,0
6430,95,5,0,0,0,0,12,10,14,12,11,13,14,15,13,15,17,11,16,15,13,11,15,15,16,16,17,15,18,15,14,17,0,19,16,15,18,15,19,20,18,17,18,20,18,17,18,25,19,22,22,19,22,19,20,22,24,21,22,0,0,0,0,0
6431,95,5,0,0,0,0,14,13,15,13,10,12,9,14,14,16,17,14,16,13,10,15,12,11,14,15,13,17,16,15,14,18,0,16,19,17,15,19,22,20,17,19,17,21,20,24,21,20,22,20,24,23,25,25,18,21,24,22,19,0,0,0,0,0
6432,95,5,0,0,0,0,10,9,11,12,12,12,10,10,11,13,11,14,15,12,13,16,13,13,14,15,14,15,12,13,13,15,0,17,15,20,17,18,21,16,15,18,18,20,18,19,21,17,19,20,19,19,20,20,20,20,19,20,14,0,0,0,0,0
6433,95,5,0,0,0,0,13,13,9,10,13,10,13,9,14,10,11,14,16,15,11,11,12,14,10,14,13,12,14,15,16,14,0,12,12,15,14,15,15,15,17,16,15,16,19,18,18,16,18,17,17,20,18,19,17,17,20,17,19,0,0,0,0,0
6434,95,5,0,0,0,0,16,15,12,13,16,16,12,14,14,12,15,12,17,15,16,17,19,15,17,18,16,17,17,18,17,17,0,22,20,18,18,18,20,21,19,15,17,19,19,21,20,21,24,20,20,24,22,20,22,24,25,26,22,0,0,0,0,0
6435,95,5,0,0,0,0,13,13,15,17,14,13,13,15,15,11,16,11,14,17,17,16,11,14,15,15,18,17,18,18,15,15,0,21,19,22,19,16,20,19,22,18,22,24,18,20,18,21,19,24,23,25,20,21,25,21,24,19,23,0,0,0,0,0
6436,95,5,0,0,0,0,12,13,13,13,13,12,14,13,12,10,14,15,15,16,12,12,15,12,15,14,13,13,14,15,17,15,0,16,17,16,19,17,21,17,16,15,17,17,15,16,18,20,19,20,21,19,19,20,19,21,23,20,19,0,0,0,0,0
6437,95,5,0,0,0,0,14,12,14,12,14,15,12,12,14,11,16,10,14,10,13,17,16,12,14,15,14,15,16,16,15,19,0,18,17,17,19,20,21,21,21,23,21,21,20,18,19,21,23,21,19,24,22,22,17,19,19,20,22,0,0,0,0,0
6438,95,5,0,0,0,0,10,12,12,11,13,13,12,12,15,16,10,16,13,15,14,17,15,14,14,15,15,15,14,14,16,18,0,14,18,16,19,15,19,16,14,20,18,17,18,21,19,22,21,18,23,21,19,22,20,17,21,19,18,0,0,0,0,0
6439,95,5,0,0,0,0,12,10,13,16,10,13,14,14,11,17,14,17,16,17,10,15,16,13,16,18,12,13,14,13,16,15,0,15,16,16,16,18,18,16,21,19,18,18,17,18,17,18,23,22,20,22,27,17,18,18,18,20,18,0,0,0,0,0
6440,95,5,0,0,0,0,11,12,13,14,14,13,17,14,17,15,13,16,16,13,15,17,15,18,19,20,14,15,17,19,19,21,0,20,20,18,16,22,17,18,18,18,21,20,18,20,18,23,19,24,23,24,23,21,22,21,21,22,23,0,0,0,0,0
6441,95,5,0,0,0,0,12,10,14,15,17,13,21,15,14,11,21,19,14,11,17,22,18,17,17,16,15,16,15,16,15,16,0,18,18,21,18,19,20,21,19,20,17,21,21,18,21,21,21,23,24,23,24,20,22,18,23,25,21,0,0,0,0,0
6442,95,5,0,0,0,0,10,12,9,15,14,11,11,13,14,13,14,12,12,14,14,17,13,14,15,11,15,15,17,13,18,17,0,18,15,16,16,16,17,17,18,15,20,20,17,17,17,19,19,18,20,18,18,19,20,19,19,19,19,0,0,0,0,0
6443,95,5,0,0,0,0,12,13,12,11,11,11,14,11,13,17,16,12,12,12,15,12,14,15,12,13,17,17,14,19,18,17,0,18,17,20,21,18,19,20,20,18,21,20,20,20,20,20,20,20,21,21,24,21,23,21,21,21,19,0,0,0,0,0
